	X	PlayerID	Player.Name	Season	PT2M_0	PT2M_1	PT2M_2	PT2M_3	PT2M_4	PT2M_5	PT2M_6	PT2M_7	PT2M_8	PT2M_9	PT2M_10	PT2M_11	PT2M_12	PT2M_13	PT2M_14	PT2M_15	PT2M_16	PT2M_17	PT2M_18	PT2M_19	PT2M_20	PT2M_21	PT2M_22	PT2M_23	PT2M_24	PT2A_0	PT2A_1	PT2A_2	PT2A_3	PT2A_4	PT2A_5	PT2A_6	PT2A_7	PT2A_8	PT2A_9	PT2A_10	PT2A_11	PT2A_12	PT2A_13	PT2A_14	PT2A_15	PT2A_16	PT2A_17	PT2A_18	PT2A_19	PT2A_20	PT2A_21	PT2A_22	PT2A_23	PT2A_24	PT3M_22	PT3M_23	PT3M_24	PT3M_25	PT3M_26	PT3M_27	PT3M_28	PT3M_29	PT3M_30	PT3M_31	PT3M_32	PT3M_33	PT3M_34	PT3M_35	PT3M_36	PT3M_37	PT3M_38	PT3A_22	PT3A_23	PT3A_24	PT3A_25	PT3A_26	PT3A_27	PT3A_28	PT3A_29	PT3A_30	PT3A_31	PT3A_32	PT3A_33	PT3A_34	PT3A_35	PT3A_36	PT3A_37	PT3A_38
293	A	201145	Jeff Green	2014-15	2	11	13	14	18	21	38	18	16	16	9	2	3	2	2	3	6	2	4	2	5	6	3	3	0	2	17	19	24	28	30	66	35	47	23	22	11	13	5	11	9	13	8	13	5	20	15	13	4	2	0	19	15	19	11	2	0	0	0	0	0	0	0	0	0	0	0	5	39	48	60	43	9	4	0	1	0	0	1	0	0	0	0	0
294	A	201147	Corey Brewer	2013-14	6	16	30	36	64	56	41	20	18	3	5	0	2	1	2	5	4	0	3	2	5	2	6	1	0	10	27	49	49	95	86	71	43	32	11	9	5	7	5	4	10	13	5	12	5	13	11	12	5	4	15	22	6	6	4	1	2	1	0	0	0	0	0	0	0	0	0	42	74	26	33	12	4	4	1	1	0	0	0	1	1	0	0	1
295	A	201147	Corey Brewer	2014-15	3	7	24	16	24	26	15	9	4	3	3	5	0	2	4	4	1	3	2	5	3	1	3	1	1	7	12	42	25	37	37	35	19	23	9	8	12	1	6	11	7	4	5	9	14	13	5	6	3	2	13	19	6	7	0	0	0	1	0	0	0	0	0	0	0	0	0	57	52	20	21	5	1	0	2	0	0	0	0	0	1	1	1	1
296	A	201148	Brandan Wright	2013-14	5	17	40	34	44	19	15	10	8	5	9	3	1	2	3	4	3	0	0	0	0	0	0	0	0	6	21	46	38	56	33	25	24	20	12	14	7	3	5	3	8	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	A	201148	Brandan Wright	2014-15	1	11	29	24	26	22	16	10	5	5	1	2	0	0	0	0	0	0	1	1	0	0	0	0	1	1	14	35	27	37	31	27	18	11	6	4	6	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
298	A	201149	Joakim Noah	2013-14	3	26	62	45	66	21	22	31	17	11	4	0	0	1	1	0	4	4	4	21	19	13	2	0	0	4	40	106	86	96	62	70	64	47	19	11	7	2	2	2	2	5	11	21	45	54	28	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
299	A	201149	Joakim Noah	2014-15	1	9	42	19	16	7	6	4	1	1	2	0	1	0	0	0	1	0	6	7	9	5	0	0	0	4	25	65	42	30	20	20	17	8	2	3	0	2	0	1	0	2	2	11	13	30	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
300	A	201150	Spencer Hawes	2013-14	10	20	42	32	27	16	20	12	10	12	13	6	5	6	7	2	4	3	9	7	6	1	2	0	0	16	36	57	53	51	44	42	40	34	28	33	15	14	10	16	10	15	10	14	12	12	4	3	0	2	0	4	6	57	54	6	0	0	0	0	0	0	1	0	0	0	0	1	13	13	119	126	19	6	0	0	2	1	0	1	1	1	0	0
301	A	201150	Spencer Hawes	2014-15	1	3	10	6	10	8	8	6	5	4	0	3	0	1	3	2	2	1	0	5	2	2	1	0	0	1	9	14	8	16	15	15	10	14	5	5	6	2	1	7	5	4	2	3	9	11	3	1	0	0	0	5	1	9	17	4	0	2	0	0	0	0	0	0	0	0	0	1	16	4	24	48	18	2	3	0	0	0	0	0	0	0	0	0
302	A	201152	Thaddeus Young	2013-14	7	55	59	67	56	52	49	30	27	14	4	1	3	0	4	2	5	13	16	10	10	1	4	0	2	13	79	102	98	107	102	100	66	62	32	23	8	8	4	8	7	20	26	39	32	26	13	8	3	4	3	12	34	37	2	0	0	0	0	0	0	0	0	0	0	0	0	22	30	104	110	20	0	1	1	0	0	1	0	0	0	0	0	0
303	A	201152	Thaddeus Young	2014-15	8	12	26	32	36	35	20	19	23	9	7	0	5	1	2	5	2	6	11	10	7	0	1	0	0	12	17	55	44	65	54	43	50	50	22	13	7	10	5	6	9	9	20	29	30	21	6	3	1	1	1	1	11	5	1	0	0	0	0	0	0	0	0	0	0	0	0	3	8	30	22	1	0	0	0	0	0	1	0	0	1	0	0	0
304	A	201155	Rodney Stuckey	2013-14	3	11	25	31	49	26	32	12	9	5	12	11	15	11	8	12	7	13	15	19	16	3	3	0	0	5	13	44	51	86	53	59	36	32	21	27	28	26	34	28	21	26	30	42	35	43	18	5	2	0	14	4	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	39	15	20	3	1	2	0	0	2	1	0	0	1	0	0	0	0
305	A	201155	Rodney Stuckey	2014-15	0	8	12	27	18	9	13	7	12	4	4	10	7	2	8	6	7	6	11	9	8	5	2	0	0	0	11	19	36	41	28	28	14	23	16	15	14	16	10	13	13	20	16	28	19	22	11	3	0	3	8	4	11	2	1	1	0	0	0	0	0	0	0	0	0	0	0	18	13	31	5	3	2	0	1	0	0	0	0	1	0	0	0	0
306	A	201156	Nick Young	2013-14	1	8	14	8	27	23	13	6	10	6	5	4	6	11	9	4	11	19	16	10	14	17	6	2	2	1	10	19	15	48	38	30	16	16	13	13	8	18	18	21	19	28	42	32	31	44	31	17	5	4	20	22	53	25	7	4	1	0	0	0	0	0	0	0	0	0	0	43	53	134	58	26	12	5	2	4	1	1	1	1	0	0	1	1
307	A	201156	Nick Young	2014-15	2	1	6	3	6	8	3	2	1	1	0	0	3	0	4	7	5	6	7	9	6	8	2	0	1	3	1	8	8	14	15	11	5	5	3	3	3	9	6	13	15	18	11	22	19	25	17	10	1	4	5	12	34	15	8	4	2	2	0	0	0	0	0	0	0	1	0	17	22	74	53	30	10	7	3	1	1	1	0	1	0	0	1	0
308	A	201158	Marco Belinelli	2013-14	1	13	28	14	21	7	9	5	2	1	7	2	5	2	6	5	7	5	13	11	17	13	12	1	1	1	18	38	20	30	16	18	12	10	7	12	6	10	6	9	10	12	14	25	20	36	32	26	7	2	30	12	38	27	9	5	2	0	0	1	0	1	0	0	0	0	0	57	35	83	59	14	15	7	5	3	1	1	1	0	0	1	0	3
309	A	201158	Marco Belinelli	2014-15	0	2	2	8	11	4	2	1	3	2	2	4	2	0	1	4	2	2	7	0	6	8	3	2	1	0	3	3	11	17	10	5	4	9	6	5	9	3	0	3	6	3	4	10	7	14	17	6	5	3	5	9	17	13	4	2	0	0	0	0	0	0	0	0	0	0	0	18	14	43	26	20	4	0	1	0	2	0	1	0	0	0	0	0
310	A	201160	Jason Smith	2013-14	0	4	2	8	8	3	2	2	3	4	1	2	2	1	2	1	0	11	23	32	18	1	0	0	0	1	6	9	11	12	8	6	4	7	8	3	3	3	3	6	2	12	18	43	72	40	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311	A	201160	Jason Smith	2014-15	0	1	6	10	7	2	2	3	3	2	6	1	5	3	11	9	7	10	31	31	17	3	1	0	1	2	5	10	14	14	8	8	6	7	6	11	7	11	7	21	15	21	21	60	61	50	12	4	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
312	A	201162	Jared Dudley	2013-14	0	2	8	8	7	4	1	2	1	2	2	4	4	1	2	1	7	2	8	21	13	8	7	0	0	1	4	13	14	11	10	2	4	4	5	4	5	7	2	4	2	10	8	19	33	24	21	14	0	0	10	27	19	23	1	0	0	0	0	0	0	0	0	0	0	0	0	23	65	58	69	7	1	0	0	0	0	0	1	0	0	0	0	0
313	A	201162	Jared Dudley	2014-15	2	5	13	9	7	4	1	1	0	1	1	0	5	2	4	0	4	4	5	8	12	8	4	1	0	2	5	19	12	10	7	4	2	3	2	4	1	8	3	7	2	10	9	11	14	22	9	12	2	0	6	17	22	18	1	0	1	0	0	0	0	0	0	0	0	0	0	7	42	48	45	6	0	1	0	0	0	1	0	0	0	0	0	0
314	A	201163	Wilson Chandler	2013-14	3	8	19	19	22	23	16	11	8	3	7	2	1	2	1	4	4	7	5	5	9	3	3	0	0	5	13	32	34	39	33	31	23	20	12	15	9	2	7	9	6	17	14	15	16	20	9	5	1	0	25	28	23	33	10	2	0	0	0	0	0	0	0	0	0	0	0	60	66	82	100	28	4	1	1	0	0	1	0	0	0	0	0	1
315	A	201163	Wilson Chandler	2014-15	8	13	23	17	22	14	19	15	16	4	4	1	5	3	0	4	1	3	6	2	6	1	0	0	0	10	19	30	31	42	25	38	30	30	16	12	11	12	9	5	9	7	7	13	7	16	7	0	0	1	4	17	15	37	19	5	2	0	0	0	0	0	0	0	0	0	0	13	49	51	112	56	11	5	3	0	0	0	0	0	0	0	0	0
316	A	201166	Aaron Brooks	2013-14	0	5	11	13	13	14	18	7	12	4	3	6	3	3	0	3	5	3	1	2	3	3	4	0	0	2	8	17	24	27	33	41	26	27	17	12	14	9	7	7	10	9	5	5	6	5	5	10	3	2	3	9	25	23	24	6	1	2	0	0	0	0	0	0	0	0	0	12	22	58	60	52	19	11	4	2	0	1	0	0	0	0	0	1
317	A	201166	Aaron Brooks	2014-15	1	9	12	14	13	12	10	8	6	8	2	8	7	2	3	4	2	1	5	1	1	1	2	0	0	2	16	22	23	28	22	34	21	16	16	10	15	14	4	10	4	9	4	11	5	8	1	5	1	1	3	5	15	14	27	11	6	1	0	0	0	0	0	0	0	0	0	8	13	43	29	39	30	16	4	2	0	0	2	2	0	0	0	0
318	A	201167	Arron Afflalo	2013-14	2	8	14	23	32	10	10	8	3	7	6	8	12	14	26	18	16	26	20	18	21	10	9	9	6	2	14	25	34	46	24	29	17	10	16	17	17	25	37	55	34	35	51	40	34	46	29	29	25	20	33	14	56	20	1	2	1	0	0	0	1	0	0	0	0	0	0	70	30	126	46	10	6	3	0	1	1	2	0	0	0	0	0	1
319	A	201167	Arron Afflalo	2014-15	0	3	5	8	15	8	8	7	6	8	12	13	11	13	12	7	9	6	17	11	4	2	7	7	1	2	8	13	15	24	12	21	14	18	19	22	24	26	24	27	15	24	16	28	19	11	9	12	10	4	27	5	35	12	2	0	1	0	0	0	0	0	0	0	0	0	0	63	27	105	37	6	2	1	0	0	0	0	0	0	0	1	0	0
320	A	201168	Tiago Splitter	2013-14	8	25	42	37	20	13	10	5	6	3	4	0	0	0	1	0	0	0	0	0	3	2	1	0	0	10	39	67	66	43	30	30	19	13	5	5	0	0	0	1	0	2	0	1	0	5	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
321	A	201168	Tiago Splitter	2014-15	4	13	17	16	14	5	10	1	7	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	21	31	23	24	15	18	7	14	7	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322	A	201171	Carl Landry	2013-14	0	1	5	2	4	1	0	0	1	1	0	0	1	0	1	1	1	2	3	4	3	0	0	0	0	1	2	6	5	4	2	2	2	1	4	0	1	1	1	2	2	2	2	7	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323	A	201171	Carl Landry	2014-15	3	12	23	12	20	6	1	1	5	2	2	1	1	1	4	6	5	4	10	13	4	4	0	0	0	5	20	33	26	38	10	2	3	6	7	4	3	2	3	5	7	10	13	20	22	23	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324	A	201175	Glen Davis	2013-14	3	18	30	24	18	15	11	7	13	2	1	2	3	2	5	11	11	14	18	23	18	10	4	1	1	5	26	43	39	36	36	30	20	27	8	11	7	12	10	16	15	30	33	35	55	46	25	10	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	2	1	0	0	0	0	0	0	0	0	0	0	0
325	A	201175	Glen Davis	2014-15	1	15	15	9	9	2	4	3	0	0	2	2	2	0	0	0	1	1	2	0	2	1	0	0	0	1	18	25	20	21	5	6	4	1	0	3	2	5	1	1	3	7	4	4	5	8	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
326	A	201177	Josh McRoberts	2013-14	1	5	15	22	24	16	9	4	6	2	5	2	2	2	5	0	0	3	3	5	3	3	1	1	0	1	10	20	31	33	31	20	13	12	7	10	5	4	4	8	1	3	5	10	11	15	8	3	2	0	3	3	2	40	43	9	3	0	0	1	0	0	0	0	0	0	0	4	18	6	116	108	20	10	2	1	1	0	0	0	0	0	0	0
327	A	201177	Josh McRoberts	2014-15	0	3	2	1	8	1	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	4	9	2	6	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	3	0	0	0	0	0	0	0	0	0	0	0
328	A	201188	Marc Gasol	2013-14	8	14	34	17	22	16	13	22	12	15	13	21	11	21	13	15	11	13	11	10	13	5	2	2	0	11	17	44	30	32	28	33	34	37	35	41	42	32	34	28	30	24	36	29	31	38	22	7	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1	0	1	0	0	0	1	0	0	0	0
329	A	201188	Marc Gasol	2014-15	6	17	36	43	28	17	15	15	12	17	14	11	13	11	11	12	7	13	10	15	26	8	7	3	0	7	21	49	56	49	28	34	33	37	35	30	22	30	29	25	23	20	27	36	37	59	30	14	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	5	0	1	1	0	0	0	0	0	0	0	0	0	0
330	A	201189	Aaron Gray	2013-14	0	6	3	3	0	1	1	1	1	1	3	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	7	8	8	6	2	2	3	4	5	5	4	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
331	A	201196	Ramon Sessions	2013-14	2	10	21	29	58	47	30	14	11	11	13	4	4	2	1	4	0	2	2	4	11	7	5	2	0	3	13	47	48	100	76	78	28	34	28	29	24	19	6	7	5	2	7	11	11	30	20	11	6	0	1	4	9	20	1	0	0	0	0	0	0	0	0	0	0	0	0	4	11	33	56	10	3	0	2	0	0	0	0	1	0	0	1	1
332	A	201196	Ramon Sessions	2014-15	0	0	2	5	9	7	5	4	6	2	3	2	2	1	0	0	1	1	0	0	2	1	5	1	0	0	2	6	16	13	16	17	11	11	10	8	7	7	3	1	1	4	3	1	6	5	3	10	3	1	0	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	14	2	1	0	0	0	0	1	0	0	0	0	0	0
333	A	201202	Joel Anthony	2013-14	0	2	1	0	2	1	1	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	3	1	4	3	4	1	1	1	1	2	0	4	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
334	A	201202	Joel Anthony	2014-15	1	3	3	1	1	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	4	4	1	2	2	3	0	2	1	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
335	A	201203	Mustafa Shakur	2013-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
336	A	201228	CJ Watson	2013-14	2	4	16	16	6	1	3	1	1	2	1	0	0	4	2	0	3	4	4	4	6	6	3	3	0	3	6	21	19	13	13	9	3	5	4	3	1	4	5	3	1	6	9	12	12	13	11	5	4	0	10	13	19	8	2	0	0	1	0	0	0	0	0	0	0	0	0	23	22	52	25	15	0	1	1	0	0	1	0	0	0	0	0	0
337	A	201228	CJ Watson	2014-15	2	3	10	9	3	2	1	1	5	1	3	1	1	2	1	3	1	6	6	4	2	5	4	3	0	2	5	13	15	9	6	9	2	11	4	5	4	3	2	3	4	6	9	14	9	14	8	8	6	1	12	4	18	13	0	0	0	0	0	0	0	0	0	0	0	0	0	23	11	48	26	4	1	0	2	0	0	0	0	0	0	1	1	0
338	A	201229	Anthony Tolliver	2013-14	1	2	7	4	4	1	0	1	0	0	0	1	0	0	2	0	0	0	0	1	1	1	1	0	0	1	4	10	5	6	1	3	2	1	1	2	2	1	0	3	0	1	1	3	3	5	3	2	0	0	7	20	18	30	19	6	0	0	0	0	0	0	0	0	0	0	0	17	43	54	65	43	15	1	0	0	0	0	0	0	0	0	0	1
339	A	201229	Anthony Tolliver	2014-15	0	2	9	8	2	2	0	1	0	2	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	5	10	11	3	3	0	2	3	2	2	1	0	0	0	1	0	1	1	1	2	0	4	1	1	3	17	10	16	11	3	0	0	0	0	0	0	0	0	0	0	0	7	38	21	42	37	11	2	0	0	0	0	0	0	0	0	0	0
340	A	201563	Michael Beasley	2013-14	1	7	6	16	16	18	19	11	9	5	2	6	2	3	4	4	1	2	3	7	4	4	4	1	1	3	8	11	22	27	26	39	18	18	9	6	9	7	6	7	10	7	4	8	10	13	11	10	8	3	6	3	8	2	0	0	0	0	0	0	0	0	0	0	1	0	0	13	9	23	4	0	0	1	0	0	0	0	0	0	0	1	0	0
341	A	201564	O.J. Mayo	2013-14	1	4	8	8	10	6	6	6	5	0	4	3	5	3	6	3	6	4	5	10	14	9	3	6	1	1	7	13	12	19	12	17	13	10	9	10	9	13	4	11	10	14	11	16	22	26	18	19	11	4	3	8	18	17	23	6	3	2	1	0	0	0	0	0	0	0	0	7	17	49	66	56	10	6	3	2	0	0	0	1	0	0	0	0
342	A	201564	O.J. Mayo	2014-15	0	4	7	14	23	11	9	7	4	10	5	5	5	4	5	2	4	7	6	11	7	5	1	1	1	1	5	11	20	33	18	20	14	11	14	22	12	12	11	7	12	9	16	20	21	20	20	10	3	3	7	26	15	22	4	0	0	0	0	0	0	0	0	0	0	0	0	15	54	42	75	13	5	2	0	0	0	1	1	0	0	1	0	0
343	A	201565	Derrick Rose	2013-14	0	3	6	4	6	4	2	2	3	1	3	0	3	0	2	0	0	0	0	0	0	2	0	0	0	0	7	13	8	14	8	6	5	8	4	7	5	3	1	3	2	0	1	3	0	5	6	2	0	0	0	1	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	23	4	1	1	0	0	0	0	0	0	0	0	0	0
344	A	201565	Derrick Rose	2014-15	2	14	21	19	31	18	20	8	12	10	10	5	11	3	8	2	4	3	3	8	13	15	3	1	0	3	17	36	35	49	46	36	20	25	21	28	24	23	13	14	6	9	8	23	22	28	26	10	2	0	1	1	30	28	7	2	1	0	0	0	0	0	0	0	0	0	0	4	3	85	112	22	7	3	1	1	1	1	0	1	1	1	1	0
345	A	201566	Russell Westbrook	2013-14	3	9	24	31	34	27	23	11	4	4	2	8	2	2	12	8	16	5	17	13	10	7	3	1	1	4	16	35	48	68	46	48	25	16	8	10	15	12	13	19	14	30	21	36	33	30	15	9	1	3	3	6	25	19	7	2	1	2	1	0	0	1	1	0	0	0	0	6	13	82	55	28	14	5	4	3	0	0	1	1	0	1	0	0
346	A	201566	Russell Westbrook	2014-15	2	7	23	25	64	38	19	15	6	4	4	7	8	3	11	17	17	22	19	8	9	3	4	0	1	4	11	39	43	97	74	49	33	20	11	13	13	24	12	21	33	38	51	47	32	26	10	9	1	6	1	4	15	15	4	3	1	0	0	0	0	0	0	0	0	0	0	7	8	51	46	15	8	4	1	2	1	1	1	0	0	0	0	0
347	A	201567	Kevin Love	2013-14	6	41	84	53	43	18	24	13	24	21	16	7	8	5	6	8	3	9	7	8	17	7	22	5	4	11	60	129	76	66	42	49	30	56	43	45	23	21	10	22	20	7	20	29	21	38	18	43	13	13	5	6	36	72	56	10	1	1	0	1	0	0	0	0	0	0	0	9	29	82	192	131	37	12	2	1	1	0	1	1	1	0	0	0
348	A	201567	Kevin Love	2014-15	2	22	24	28	19	3	9	12	12	9	2	1	2	1	4	6	6	11	8	5	9	4	4	1	1	2	33	41	46	34	18	21	32	32	28	12	4	4	5	9	9	8	16	16	9	18	9	11	5	6	8	22	28	28	9	1	1	0	0	0	0	0	0	0	0	0	0	26	58	69	86	26	3	2	0	0	0	0	0	0	0	0	0	0
349	A	201568	Danilo Gallinari	2014-15	0	2	3	5	7	5	4	3	0	1	2	1	1	0	2	1	1	0	2	2	2	2	1	1	1	1	2	5	9	14	9	11	7	2	3	3	2	2	2	2	1	2	2	3	9	7	5	7	3	7	1	12	8	19	3	2	2	0	0	0	0	0	0	1	0	0	0	7	29	26	49	25	6	3	0	1	2	0	1	0	1	0	1	0
350	A	201569	Eric Gordon	2013-14	1	15	29	36	49	23	14	7	5	5	2	1	2	3	5	0	6	3	0	4	12	15	8	4	6	3	22	52	52	82	51	45	25	23	12	10	9	6	10	10	3	7	10	13	8	30	26	29	12	6	1	7	13	41	33	5	0	0	0	0	0	0	0	0	0	0	0	5	23	34	97	72	14	4	2	0	1	1	0	0	0	1	0	0
351	A	201569	Eric Gordon	2014-15	1	0	5	12	15	12	6	4	2	1	3	2	2	0	0	0	1	0	6	3	1	5	5	1	0	1	4	12	19	33	29	22	11	5	6	9	5	2	2	2	0	4	4	7	7	7	14	11	4	2	0	8	12	31	18	2	1	0	0	0	0	0	0	0	0	0	0	1	20	22	67	40	10	1	0	0	0	0	0	0	0	0	0	0
352	A	201571	D.J. Augustin	2013-14	1	16	22	22	17	7	5	5	3	1	3	4	2	2	5	4	2	6	8	6	11	7	1	0	3	2	26	36	45	36	23	17	13	10	9	12	7	8	8	10	6	5	16	21	19	20	11	2	5	12	3	17	31	52	20	3	1	0	1	0	1	0	0	0	0	0	1	9	45	68	122	45	11	4	2	5	4	1	2	0	0	0	0	3
353	A	201571	D.J. Augustin	2014-15	1	5	20	19	21	6	15	7	7	2	8	3	2	2	0	2	1	4	1	2	4	1	4	2	2	2	10	38	30	38	25	29	18	23	7	18	6	8	3	3	2	7	4	2	4	14	4	12	6	8	1	6	17	20	7	2	0	0	0	1	0	0	0	0	0	0	0	9	16	49	49	22	3	2	1	2	3	1	0	0	0	1	0	1
354	A	201572	Brook Lopez	2013-14	1	9	15	11	9	10	5	9	11	4	7	7	4	0	0	2	2	2	2	3	3	3	9	1	0	2	11	24	17	17	15	12	15	20	10	12	12	5	4	1	6	6	2	3	5	4	9	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	A	201572	Brook Lopez	2014-15	1	13	30	21	23	16	22	20	17	12	15	11	11	6	6	6	2	3	2	4	4	17	17	1	0	2	22	44	34	38	28	34	34	45	36	44	21	21	16	9	11	5	6	4	8	16	34	47	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0
356	A	201573	Jerryd Bayless	2013-14	0	2	8	11	10	6	7	5	6	5	3	4	4	6	2	0	2	5	10	12	24	14	16	4	6	1	8	18	14	22	18	15	11	16	5	13	7	10	10	5	6	4	13	23	33	61	34	28	15	12	4	16	41	12	1	0	0	0	0	0	0	0	0	0	0	0	0	18	38	104	36	7	2	0	0	1	0	0	0	1	0	0	0	0
357	A	201573	Jerryd Bayless	2014-15	1	4	11	10	15	10	4	3	6	3	5	0	7	1	0	1	0	6	5	7	12	15	6	1	5	1	8	16	16	25	16	14	12	10	8	10	2	8	3	3	1	4	9	15	16	30	32	11	5	9	4	7	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	11	24	27	11	1	0	0	1	0	0	0	0	0	0	0	0	0
358	A	201574	Jason Thompson	2013-14	2	25	44	26	26	14	19	17	14	6	4	1	2	3	2	3	4	6	3	9	13	2	1	0	0	2	38	61	43	46	32	39	35	34	13	14	2	8	5	6	9	11	15	11	14	32	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	A	201574	Jason Thompson	2014-15	2	4	14	12	8	4	9	11	6	8	1	0	2	0	2	3	4	5	7	1	11	3	2	0	0	3	10	24	19	17	8	21	20	13	11	4	2	6	1	4	6	8	9	13	10	30	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	A	201575	Brandon Rush	2013-14	0	1	0	0	0	1	1	0	0	2	1	0	1	0	0	0	1	1	0	0	2	0	3	0	0	0	1	1	2	0	5	2	0	2	2	2	0	1	2	0	0	3	1	1	2	5	3	7	1	0	3	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	17	9	3	0	1	0	0	0	0	0	1	0	0	0	0
361	A	201575	Brandon Rush	2014-15	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	5	1	1	1	0	0	0	0	0	0	0	0	0	0
362	A	201576	Anthony Randolph	2013-14	1	2	7	3	8	5	8	1	1	0	0	0	0	0	1	1	1	0	0	3	3	3	1	0	0	1	2	9	6	14	10	16	3	6	1	1	0	1	1	1	2	2	1	2	7	12	6	6	2	1	8	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	26	5	1	1	0	0	0	0	0	0	0	0	0	0	0
363	A	201577	Robin Lopez	2013-14	4	32	63	55	56	33	25	15	18	9	8	0	2	3	4	4	6	2	10	3	2	0	0	0	0	6	50	97	85	83	57	40	31	45	26	27	11	5	6	12	6	12	12	14	9	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
