	teamAbb	PTM2_1ft	PTM2_3ft	PTM2_5ft	PTM2_7ft	PTM2_9ft	PTM2_11ft	PTM2_13ft	PTM2_15ft	PTM2_17ft	PTM2_19ft	PTM2_21ft	PTM2_23ft	PTM3_23ft	PTM3_25ft	PTM3_27ft	PTA2_1ft	PTA2_3ft	PTA2_5ft	PTA2_7ft	PTA2_9ft	PTA2_11ft	PTA2_13ft	PTA2_15ft	PTA2_17ft	PTA2_19ft	PTA2_21ft	PTA2_23ft	PTA3_23ft	PTA3_25ft	PTA3_27ft	PTD2_1ft	PTD2_3ft	PTD2_5ft	PTD2_7ft	PTD2_9ft	PTD2_11ft	PTD2_13ft	PTD2_15ft	PTD2_17ft	PTD2_19ft	PTD2_21ft	PTD2_23ft	PTD3_23ft	PTD3_25ft	PTD3_27ft	PTT2_1ft	PTT2_3ft	PTT2_5ft	PTT2_7ft	PTT2_9ft	PTT2_11ft	PTT2_13ft	PTT2_15ft	PTT2_17ft	PTT2_19ft	PTT2_21ft	PTT2_23ft	PTT3_23ft	PTT3_25ft	PTT3_27ft
POR_2013-14_Playoffs_Off	POR_2013-14_Playoffs_Off	37	61	56	34	20	14	22	19	22	29	16	3	23	49	9	67	108	87	80	47	42	50	44	66	65	44	5	59	137	29	170.50000000000003	277.5	271.3	203.9	134.99999999999997	145.3	210.90000000000003	177.99999999999994	372.00000000000006	435.9000000000001	223.2	20.7	377.5	753.3	149.0	694.2000000000002	1227.9	992.6	898.7	461.9	418.5999999999999	505.40000000000003	447.29999999999995	696.4	728.6	547.2	53.0	726.4999999999999	1536.1000000000004	266.59999999999997
POR_2013-14_Playoffs_Def	POR_2013-14_Playoffs_Def	45	86	63	41	21	16	11	13	24	34	19	1	35	45	3	79	149	122	82	49	32	26	42	52	73	31	4	95	123	15	185.0	390.7	301.29999999999995	230.8	145.1	113.2	111.39999999999999	165.7	253.10000000000002	436.79999999999995	168.89999999999998	15.700000000000001	580.9000000000001	706.1	75.8	802.8	1662.2	1293.1000000000001	922.2999999999998	606.1	351.2	332.8	420.2	571.8	793.5	302.8	7.1	1209.7	1347.5	146.8
POR_2014-15_Regular_Off	POR_2014-15_Regular_Off	220	372	262	155	74	72	86	98	119	134	112	28	188	328	70	341	566	516	325	183	181	207	234	312	323	307	89	464	902	220	848.8	1628.0	1234.3999999999994	840.3000000000001	526.9	616.3	806.7999999999998	1002.4	1479.3999999999999	1714.0999999999995	1709.9	506.1	2905.2000000000003	5620.599999999999	1203.6999999999998	3412.5	6579.4	5877.2	3459.6	1705.5	1762.2	2151.7999999999997	2420.7000000000003	3087.4	3471.3000000000006	3413.8000000000006	938.6000000000001	5240.1	10674.9	2519.3000000000006
POR_2014-15_Regular_Def	POR_2014-15_Regular_Def	199	417	345	164	114	77	103	99	139	161	97	25	137	200	28	336	683	666	412	291	203	208	247	352	402	302	77	364	651	91	836.7999999999995	1784.6000000000006	1660.0000000000005	1016.7000000000002	790.7999999999998	619.8999999999997	778.4999999999999	995.8000000000005	1566.4	1941.9000000000008	1585.5000000000005	425.59999999999997	2237.500000000001	3865.1999999999985	493.9000000000002	3771.1	8533.800000000001	8371.800000000001	4588.799999999998	3178.8000000000015	2121.7	2117.199999999999	2593.0000000000005	4048.2000000000003	4557.9	3299.4999999999986	845.8	4459.9	7937.9	880.9000000000002
POR_2014-15_Playoffs_Off	POR_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POR_2014-15_Playoffs_Def	POR_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAC_2013-14_Regular_Off	SAC_2013-14_Regular_Off	328	593	386	178	131	102	75	98	134	178	115	33	178	193	30	506	993	791	430	303	235	185	242	329	416	324	106	495	598	103	1401.5000000000002	2841.5000000000014	1987.9	1161.6	967.0999999999999	824.1	699.5000000000001	1041.9	1546.5999999999997	2194.1	1729.2	541.8	2938.9000000000005	3457.7999999999993	523.5	5171.200000000001	10882.900000000001	9069.1	4281.6	2874.9000000000005	2342.9	1720.6999999999998	2253.6	3263.2999999999997	4155.6	3222.9999999999995	960.6	5369.5999999999985	6520.500000000002	964.8000000000001
SAC_2013-14_Regular_Def	SAC_2013-14_Regular_Def	280	567	396	203	117	82	62	85	124	190	115	41	199	355	42	426	855	714	438	301	225	188	232	340	445	313	107	516	902	135	1143.6999999999998	2712.500000000001	1950.2000000000005	1257.8000000000006	927.9000000000003	782.5000000000006	774.2999999999997	1013.7999999999997	1613.1999999999996	2311.1	1649.8999999999999	571.7000000000003	3350.7000000000003	5512.299999999999	757.8999999999997	4453.600000000002	10196.999999999996	8484.6	4923.499999999996	2914.4000000000024	2276.0000000000005	1918.9	2240.499999999999	3474.7999999999993	4945.9	3243.7000000000016	1008.3000000000001	6006.599999999999	10484.1	1455.0000000000002
SAC_2013-14_Playoffs_Off	SAC_2013-14_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAC_2013-14_Playoffs_Def	SAC_2013-14_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAC_2014-15_Regular_Off	SAC_2014-15_Regular_Off	250	513	329	140	89	84	58	99	111	149	92	30	113	178	23	391	856	651	368	222	205	132	209	279	398	261	66	324	520	78	993.2	2193.9999999999995	1659.0	1015.3000000000001	626.9	639.3000000000001	461.4	876.3000000000001	1286.3999999999999	2080.0000000000005	1413.1000000000001	354.5999999999999	2003.5	3294.1000000000004	439.4	4068.7	10987.9	8255.699999999999	4447.9	2381.0000000000005	2073.8	1252.4999999999995	2102.1	2972.3	4219.400000000001	2670.6	684.0	3499.3000000000006	5823.999999999999	716.3
SAC_2014-15_Regular_Def	SAC_2014-15_Regular_Def	257	474	317	166	110	79	61	77	103	131	120	33	183	277	39	390	706	573	388	272	175	157	188	264	333	315	81	496	831	137	1061.6999999999994	2117.899999999999	1541.0000000000002	1053.5000000000002	810.0999999999997	620.7999999999998	622.7000000000003	819.0	1271.9999999999995	1606.3	1676.9	424.4	2984.7999999999993	4910.999999999999	745.3000000000001	4021.399999999999	8843.699999999997	7484.599999999997	4454.1	3029.0	1988.7000000000007	1673.1000000000004	2045.0	3182.999999999999	3892.6	3558.6000000000004	856.6000000000001	5893.099999999998	9931.699999999999	1425.2999999999997
SAC_2014-15_Playoffs_Off	SAC_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAC_2014-15_Playoffs_Def	SAC_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAS_2013-14_Regular_Off	SAS_2013-14_Regular_Off	397	619	399	236	143	85	67	94	147	224	146	19	261	358	28	583	932	711	501	347	230	173	219	330	555	347	58	661	868	77	1511.0	2577.8	1857.3000000000004	1306.0000000000002	1062.8999999999999	792.6000000000001	734.1000000000001	1036.6	1652.4000000000003	3189.899999999999	1942.8999999999999	373.5	4212.5	5583.000000000001	471.70000000000005	6638.9000000000015	11280.1	8381.4	5449.8	3699.1	2359.8	1689.6000000000001	2148.3	3499.1	6247.9000000000015	3832.1000000000004	570.6	7599.1	9840.400000000001	799.9999999999999
SAS_2013-14_Regular_Def	SAS_2013-14_Regular_Def	246	511	421	226	152	120	104	119	177	195	140	29	153	260	44	398	820	826	539	367	307	240	300	445	509	338	88	405	740	116	895.0000000000002	2124.399999999999	1946.0000000000011	1278.3000000000009	986.4999999999994	987.9000000000002	921.4	1242.0999999999997	2026.1999999999994	2570.7999999999997	1719.3000000000009	452.5	2450.8999999999996	4245.700000000002	601.9	4116.500000000001	10158.199999999997	9740.399999999998	5997.099999999995	3897.4999999999995	3402.2000000000003	2634.4999999999995	3217.7000000000007	4958.9000000000015	5471.299999999997	3808.2	1063.6000000000001	4709.999999999999	8533.5	1261.6000000000004
SAS_2013-14_Playoffs_Off	SAS_2013-14_Playoffs_Off	104	152	104	77	47	34	19	30	33	63	41	4	73	108	7	154	223	197	149	97	67	56	64	85	156	85	19	187	245	26	375.20000000000005	644.8999999999999	500.1000000000001	384.8999999999999	310.2	228.6	232.1	283.7	441.79999999999995	876.6999999999998	463.50000000000006	107.60000000000001	1191.1999999999998	1499.8999999999999	147.2	1765.2000000000003	2549.9	2273.7	1566.3999999999999	1052.9	767.9	668.8000000000001	639.9000000000001	862.5999999999999	1771.5	900.6	178.70000000000005	2176.5	2811.8999999999996	240.9
SAS_2013-14_Playoffs_Def	SAS_2013-14_Playoffs_Def	68	146	98	50	40	28	34	45	47	50	28	5	44	85	12	111	246	174	117	84	72	88	94	129	127	76	11	127	229	41	231.60000000000002	626.9	422.40000000000003	272.2	249.39999999999998	232.10000000000008	326.1	359.6	579.6	663.0999999999999	376.00000000000006	46.60000000000001	756.5	1290.0	201.20000000000002	1228.8000000000002	3092.7000000000003	2222.7	1401.8	957.8999999999997	748.1999999999999	952.2999999999998	1032.1	1528.8	1409.1000000000001	868.9	78.10000000000001	1552.9	2764.1	516.0
SAS_2014-15_Regular_Off	SAS_2014-15_Regular_Off	282	452	308	182	126	79	64	70	92	103	92	20	211	275	23	426	710	592	423	323	206	155	165	210	297	224	68	509	776	74	989.3	1833.3	1356.8999999999999	1033.5	903.7000000000003	676.7	624.5	799.0	968.7	1593.6	1184.3	363.1	3354.2	5197.5	434.90000000000003	4716.699999999999	8361.199999999999	6397.0	4295.400000000001	3217.3	1973.6	1401.2999999999997	1605.7999999999995	2213.2000000000003	3268.3999999999996	2234.6	649.1	5509.8	8662.3	669.1000000000001
SAS_2014-15_Regular_Def	SAS_2014-15_Regular_Def	229	454	307	176	105	72	69	103	141	139	78	27	154	228	26	372	741	616	419	277	196	185	255	327	347	239	67	374	636	84	872.0	1935.1999999999994	1294.3	931.5000000000006	752.4	595.2999999999998	664.3999999999997	1116.1000000000001	1514.8000000000006	1745.0000000000007	1247.5000000000007	362.69999999999993	2277.999999999998	3592.2999999999984	420.7000000000001	4152.799999999999	8933.700000000006	7486.100000000006	4694.2	2828.7	1835.9999999999998	1914.7999999999997	2591.099999999998	3528.0000000000014	3524.2000000000016	2363.3	683.5000000000001	4288.2	7258.700000000001	692.4
SAS_2014-15_Playoffs_Off	SAS_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAS_2014-15_Playoffs_Def	SAS_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOR_2013-14_Regular_Off	TOR_2013-14_Regular_Off	243	483	364	213	171	95	88	99	138	161	139	20	247	359	62	392	797	653	484	397	254	214	255	343	430	340	73	616	937	169	973.2	2057.5	1634.2999999999997	1272.6000000000004	1243.3999999999999	840.6	792.3000000000002	1066.7000000000003	1490.5	1845.9999999999998	1579.3999999999999	343.00000000000006	3572.2	5306.199999999998	848.6999999999998	3786.3999999999996	8664.5	6898.899999999999	4956.000000000001	3777.499999999999	2484.0000000000005	2159.3000000000006	2652.2999999999997	3600.199999999999	4373.799999999999	3257.0999999999995	603.5	6492.200000000002	10649.3	1761.7000000000003
TOR_2013-14_Regular_Def	TOR_2013-14_Regular_Def	316	528	383	221	109	72	72	96	120	148	107	35	192	269	37	490	863	735	502	308	201	210	227	314	365	297	89	475	754	114	1246.8000000000004	2352.4999999999995	1842.6000000000001	1270.9000000000003	868.0	682.4999999999999	833.2000000000003	1059.7	1553.2000000000005	1855.2000000000003	1517.0	470.59999999999997	3164.799999999999	4510.000000000001	664.3	5050.199999999999	10147.600000000002	8782.500000000002	5567.000000000005	3255.2999999999997	2068.100000000001	2120.999999999999	2205.6000000000017	3431.7999999999997	4015.8999999999987	2969.300000000001	825.5999999999999	5336.5999999999985	8841.299999999997	1264.8000000000002
TOR_2013-14_Playoffs_Off	TOR_2013-14_Playoffs_Off	23	34	35	24	20	7	5	6	5	10	10	4	15	23	5	34	56	57	58	39	27	13	16	19	24	21	8	48	70	16	83.7	131.79999999999998	152.3	145.5	104.6	96.99999999999999	60.599999999999994	60.1	91.7	93.79999999999998	72.3	40.6	225.6	407.59999999999997	64.39999999999999	291.9	630.5999999999999	540.5999999999999	607.9999999999999	354.6	283.8	117.39999999999999	143.0	173.70000000000002	194.10000000000002	178.7	76.5	434.40000000000003	745.3000000000001	176.6
TOR_2013-14_Playoffs_Def	TOR_2013-14_Playoffs_Def	18	46	23	15	21	10	13	7	7	12	6	0	14	26	3	27	64	37	37	38	24	27	20	13	27	17	5	52	81	11	74.80000000000001	169.4	92.0	92.10000000000001	124.00000000000001	73.3	102.50000000000003	88.10000000000001	57.8	129.39999999999998	99.1	25.2	305.0	430.59999999999997	61.5	275.79999999999995	716.6000000000001	391.0	338.49999999999994	353.50000000000006	187.99999999999997	261.20000000000005	158.5	105.9	217.4	155.0	48.5	539.7	948.0999999999999	86.2
TOR_2014-15_Regular_Off	TOR_2014-15_Regular_Off	229	483	317	182	122	95	69	71	84	117	83	28	186	280	64	329	743	595	399	295	210	188	169	222	308	225	70	508	826	189	898.0	2053.9	1468.1	1006.6999999999999	894.7999999999998	676.9000000000002	679.1	695.5000000000001	962.7	1327.3999999999999	1010.4999999999999	333.00000000000006	3192.5	4580.3	929.6000000000001	3317.8000000000006	8344.799999999997	6967.7	4345.1	2990.9999999999995	2235.2999999999997	1883.2	1745.1	2309.3	3184.4000000000005	2361.2000000000003	666.9999999999999	5801.899999999999	9917.4	1997.6999999999998
TOR_2014-15_Regular_Def	TOR_2014-15_Regular_Def	255	502	298	160	106	66	70	73	124	132	94	42	175	268	32	405	803	571	382	256	171	146	173	276	324	228	92	467	763	121	1020.3000000000001	2242.2999999999997	1452.0000000000005	1018.5999999999999	767.3999999999996	582.6	541.4	794.6999999999999	1352.1000000000004	1727.1999999999991	1232.6999999999998	541.3	2888.6	4672.999999999998	629.3000000000001	4421.9	9988.799999999997	7184.000000000001	4176.9	2754.899999999999	1838.8000000000002	1484.3000000000009	1913.2	3061.7000000000007	3704.8	2361.6000000000004	893.1	5377.299999999998	9080.800000000001	1129.0000000000002
TOR_2014-15_Playoffs_Off	TOR_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOR_2014-15_Playoffs_Def	TOR_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTA_2013-14_Regular_Off	UTA_2013-14_Regular_Off	320	542	387	195	115	77	100	95	109	141	158	65	189	278	18	512	861	704	441	303	229	251	255	313	374	393	179	515	798	53	1232.1000000000001	2363.1	1746.1	1149.5	896.1000000000001	812.9	1074.3	1218.9	1632.0	1895.7000000000003	2076.9000000000005	1017.8000000000001	3397.8999999999996	4769.6	279.4	4649.7	9341.100000000002	7583.800000000001	4241.900000000001	2833.4000000000005	2087.8	2349.5999999999995	2314.2000000000007	3115.9	3494.400000000001	3949.7999999999993	1729.0999999999997	5271.999999999999	7744.499999999999	301.29999999999995
UTA_2013-14_Regular_Def	UTA_2013-14_Regular_Def	332	615	411	218	137	85	84	91	139	180	123	22	193	305	39	543	941	751	479	316	212	183	216	339	456	293	91	479	796	110	1431.6000000000008	2764.6999999999994	2030.5000000000002	1224.700000000001	922.3	710.3000000000001	679.3000000000003	984.5999999999996	1712.4	2465.5000000000005	1664.0000000000002	486.9999999999998	3211.900000000001	5196.400000000001	647.2000000000003	5938.500000000002	11298.2	8720.299999999996	5179.400000000003	3223.3999999999987	2073.3000000000006	1892.9999999999993	2250.4000000000005	3525.800000000001	4687.099999999997	2962.3	875.1000000000001	5227.800000000002	8835.799999999997	1097.2999999999997
UTA_2013-14_Playoffs_Off	UTA_2013-14_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTA_2013-14_Playoffs_Def	UTA_2013-14_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTA_2014-15_Regular_Off	UTA_2014-15_Regular_Off	320	478	290	120	65	59	62	89	86	104	63	34	161	246	28	486	754	529	316	224	170	155	221	214	259	210	87	432	687	115	1059.8	2025.2000000000003	1227.7	796.5	668.3	609.6	646.4	1049.1999999999998	1101.7000000000003	1294.1	1075.3999999999996	475.70000000000005	2910.0	4310.9	584.0	5033.599999999998	8632.1	6328.9	3308.0	1973.8999999999999	1570.6000000000001	1518.1999999999998	2232.599999999999	2206.5999999999995	2540.7000000000007	1938.9	636.9	4366.699999999999	6651.300000000001	734.3
UTA_2014-15_Regular_Def	UTA_2014-15_Regular_Def	237	411	273	149	107	71	76	92	116	151	104	23	174	246	29	365	688	575	367	255	184	159	194	272	386	275	73	436	664	97	873.6999999999999	1828.0	1299.200000000001	880.4	720.6	571.9	632.5000000000001	867.1999999999998	1245.7999999999995	2060.4	1501.4000000000005	370.0	2759.999999999999	3976.3	505.1000000000002	3875.8	8553.599999999997	7136.599999999998	4155.700000000002	2819.8999999999996	1876.3000000000006	1699.0000000000005	1918.6999999999998	3111.7999999999997	4306.999999999999	2971.6	703.4	4900.4000000000015	7679.399999999999	956.1000000000001
UTA_2014-15_Playoffs_Off	UTA_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTA_2014-15_Playoffs_Def	UTA_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WAS_2013-14_Regular_Off	WAS_2013-14_Regular_Off	271	540	398	207	89	47	77	105	185	264	149	37	255	259	36	389	820	682	430	229	168	190	279	470	655	409	109	635	683	101	1107.3	2477.7999999999997	1803.4999999999998	1051.2	631.0999999999999	609.4000000000001	773.5	1346.3000000000002	2400.499999999999	3466.8999999999996	2037.4	559.4	4315.0	4441.799999999999	565.2999999999998	4447.3	10676.600000000004	8775.499999999998	4770.7	2346.2999999999997	1865.9999999999998	2045.1999999999998	3014.9000000000005	5309.0	7364.6	4338.3	1123.6	7806.9	8559.1	843.0
WAS_2013-14_Regular_Def	WAS_2013-14_Regular_Def	285	531	364	200	135	87	80	94	128	189	135	48	223	256	49	423	832	696	408	298	229	171	253	340	423	343	125	559	777	146	1071.5	2357.0000000000005	1660.599999999999	946.1000000000003	884.7	736.4999999999997	653.6	1180.0	1631.9	2277.0	1795.9999999999998	651.8999999999997	3470.8	4707.899999999997	819.1000000000004	4838.300000000004	10094.2	8610.400000000003	4788.4000000000015	3284.4999999999995	2348.8	1660.0	2526.8	3644.3000000000006	4592.9000000000015	3576.100000000001	1246.6	6227.900000000002	8983.199999999999	1371.1000000000004
WAS_2013-14_Playoffs_Off	WAS_2013-14_Playoffs_Off	34	61	50	23	17	9	6	14	35	34	16	10	21	37	3	56	110	97	54	41	26	20	37	79	99	43	19	57	95	16	160.3	349.19999999999993	236.9	116.99999999999999	117.9	93.3	70.19999999999999	167.0	430.8	555.1999999999999	251.5	104.50000000000001	381.0	572.3000000000001	91.2	640.8	1304.8	1074.3999999999999	566.0	434.4	295.0	220.39999999999998	364.1	903.8	950.6999999999999	430.0	180.3	677.1	1289.4	169.89999999999998
WAS_2013-14_Playoffs_Def	WAS_2013-14_Playoffs_Def	29	62	38	24	10	11	8	11	16	43	15	3	25	25	4	55	96	75	59	35	32	21	30	50	80	52	9	69	71	9	126.40000000000002	234.10000000000002	160.6	143.0	121.6	104.1	85.7	134.39999999999998	275.8	428.0	297.49999999999994	40.099999999999994	396.00000000000006	401.59999999999997	51.39999999999999	564.8000000000001	961.7999999999998	836.1	597.3000000000001	305.8	246.5	191.3	244.6	461.2	817.7	483.79999999999995	65.6	701.9000000000001	748.3000000000001	89.39999999999999
WAS_2014-15_Regular_Off	WAS_2014-15_Regular_Off	261	473	293	152	101	77	81	103	202	188	116	22	146	206	17	395	713	499	331	276	200	216	265	435	497	297	70	379	562	66	983.6	2028.6000000000008	1272.9000000000003	849.1999999999999	830.3000000000001	708.9	858.1	1222.6000000000001	2208.7	2712.3000000000006	1593.8000000000002	362.3	2383.8999999999996	3447.8999999999996	369.4	4338.200000000001	9090.499999999998	6354.2	3674.1000000000004	2755.1000000000004	2066.4999999999995	2126.6	2680.8	4441.2	5084.4	3009.9999999999995	599.6999999999999	4577.4	6920.5	547.1000000000001
WAS_2014-15_Regular_Def	WAS_2014-15_Regular_Def	211	363	300	153	102	89	64	85	115	146	123	33	159	266	52	317	614	594	367	261	206	165	211	269	369	331	98	415	797	139	718.7999999999997	1580.6999999999998	1374.799999999999	870.4999999999999	739.9000000000002	702.7999999999998	625.9999999999999	892.1999999999999	1293.9999999999998	1874.0000000000005	1706.0999999999997	511.2000000000003	2510.3999999999996	4722.299999999997	740.0000000000002	3275.4999999999995	7790.300000000006	7069.400000000003	4124.5	2857.599999999999	2062.9000000000005	1597.8	2097.3000000000006	2738.500000000002	3800.199999999998	3453.299999999998	911.5999999999999	4793.000000000001	8963.600000000008	1490.0000000000005
WAS_2014-15_Playoffs_Off	WAS_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WAS_2014-15_Playoffs_Def	WAS_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
